name,type,status,street,locality,town,county,postcode,website,phone,head_title,head_first_name,head_last_name,head_job_title,religion,gender,phase,opened_date,constituency,urn
Litton CofE Primary School,Voluntary aided school,Open,Litton,,Buxton,Derbyshire,SK17 8QU,www.littonprimary.co.uk,1298871449.0,Mrs,Caroline,Hicks,Headteacher,Church of England,Mixed,Primary,,Derbyshire Dales,112886
Longstone CofE Primary School,Voluntary aided school,Open,The Cross,Main Street,Great Longstone,Derbyshire,DE45 1TZ,www.longstone.derbyshire.sch.uk/,1629640377.0,Mr,Mark,Knight,Headteacher,Church of England,Mixed,Primary,,Derbyshire Dales,112887
Bonsall CofE (A) Primary School,Voluntary aided school,Open,Church Street,Bonsall,Matlock,Derbyshire,DE4 2AE,www.bonsall.derbyshire.sch.uk,1629822573.0,Mrs,Rebecca,Smart,Headteacher,Church of England,Mixed,Primary,,Derbyshire Dales,112888
Pilsley CofE Primary School,Voluntary aided school,Open,Pilsley Village,,Bakewell,Derbyshire,DE45 1UF,http://www.pilsleycofe.derbyshire.sch.uk,1246583203.0,Mrs,Emma,Bond,Headteacher,Church of England,Mixed,Primary,,Derbyshire Dales,112891
Taddington and Priestcliffe School,Voluntary aided school,Open,Taddington,,Buxton,Derbyshire,SK17 9TW,www.taddingtonpriestcliffe.derbyshire.sch.uk,129885278.0,Mr,James,Handley,Headteacher,Church of England,Mixed,Primary,,Derbyshire Dales,112892
Weston-on-Trent CofE (VA) Primary School,Voluntary aided school,Open,Forrester Avenue,Weston-on-Trent,Derby,Derbyshire,DE72 2HX,www.westoncofe.derbyshire.sch.uk/,1332700488.0,Mr,Mark,Hibbert,Headteacher,Church of England,Mixed,Primary,,South Derbyshire,112896
St Mary's Catholic Primary,Voluntary aided school,Open,Cross Street,,Chesterfield,Derbyshire,S40 4ST,www.st-marys.derbyshire.sch.uk/,1246232170.0,Mrs,Nicola,Brown,Headteacher,Roman Catholic,Mixed,Primary,01/01/1900,Chesterfield,112898
St Andrew's CofE Methodist (Aided) Primary School,Voluntary aided school,Open,Pentland Road,Dronfield Woodhouse,Dronfield,Derbyshire,S18 8ZQ,www.st-andrewscofe.derbyshire.sch.uk,1246417243.0,Mr,John,Clapham,Headteacher,Church of England/Methodist,Mixed,Primary,,North East Derbyshire,112913
St James' Church of England Aided Infant School,Voluntary aided school,Open,Leonard Street,,Derby,Derbyshire,DE23 8EG,www.stjamesinfants.derby.sch.uk,1332854984.0,Ms,Luisa,Pancisi,Interim Executive Headteacher,Church of England,Mixed,Primary,,Derby South,112915
Tintwistle CofE (Aided) Primary School,Voluntary aided school,Open,South Close,Tintwistle,Glossop,Derbyshire,SK13 1LY,http://tintwistle.eschools.co.uk/website,1457852611.0,Mr,Michael,Mulhall,Headteacher,Church of England,Mixed,Primary,,High Peak,112923
"Youlgrave, All Saints' CofE (VA) Primary School",Voluntary aided school,Open,Alport Lane,Youlgrave,Bakewell,Derbyshire,DE45 1WN,www.youlgraveallsaints.co.uk,1629636289.0,Ms,Teresa,Nicholls,Headteacher,Church of England,Mixed,Primary,,Derbyshire Dales,112924
Chapel-en-le-Frith High School,Community school,Open,Long Lane,Chapel-en-le-Frith,High Peak,Derbyshire,SK23 0TQ,www.chapelhigh.org.uk,1298813118.0,Mr,Simon,Grieves,Headteacher,Does not apply,Mixed,Secondary,,High Peak,112932
New Mills School,Community school,Open,Church Lane,New Mills,High Peak,Derbyshire,SK22 4NR,http://www.newmillsschool.co.uk/,1663743284.0,Mrs,Heather,Watts,Headteacher,Does not apply,Mixed,Secondary,,High Peak,112936
Tibshelf Community School,Community school,Open,Doe Hill Lane,Tibshelf,Alfreton,Derbyshire,DE55 5LZ,http://www.tibshelf.derbyshire.sch.uk,1773872391.0,Mrs,Lucie,Wainwright,Headteacher,Does not apply,Mixed,Secondary,,Bolsover,112949
The Bemrose School,Foundation school,Open,Uttoxeter New Road,,Derby,Derbyshire,DE22 3HU,http://www.bemrose.derby.sch.uk/,1332366711.0,Mr,Neil,Wilkinson,Headteacher,,Mixed,All-through,,Derby North,112951
Littleover Community School,Community school,Open,Pastures Hill,Littleover,Derby,Derbyshire,DE23 4BZ,http://www.littleover.derby.sch.uk,1332513219.0,Mr,Jon,Wilding,Headteacher,Does not apply,Mixed,Secondary,,Derby North,112956
Whittington Green School,Community school,Open,High Street,Old Whittington,Chesterfield,Derbyshire,S41 9LG,www.wgs.derbyshire.sch.uk,1246450825.0,Mrs,Tracey,Burnside,Headteacher,Does not apply,Mixed,Secondary,,North East Derbyshire,112958
Dronfield Henry Fanshawe School,Voluntary controlled school,Open,Green Lane,,Dronfield,Derbyshire,S18 2FZ,http://www.dronfield.derbyshire.sch.uk,1246412372.0,Mr,Martyn,Cooper,Headteacher,,Mixed,Secondary,,North East Derbyshire,112969
Belmont Primary School,Foundation school,Open,Belmont Street,Swadlincote,,Derbyshire,DE11 8JZ,http://www.belmont.derbyshire.sch.uk,1283217782.0,Mrs,Julie,Fern Wright,Headteacher,,Mixed,Primary,,South Derbyshire,112974
Repton Primary School,Community school,Open,Springfield Road,Repton,Derby,Derbyshire,DE65 6GN,www.repton-pri.derbyshire.sch.uk,1283703732.0,Mr,Steve,Tague,Headteacher,Does not apply,Mixed,Primary,,South Derbyshire,112976
Linton Primary School,Foundation school,Open,Main Street,Linton,Swadlincote,Derbyshire,DE12 6QA,http://www.lintonprimary.co.uk/,1283760382.0,Ms,Catherine,Hollis,Headteacher,,Mixed,Primary,,South Derbyshire,112978
The Curzon CofE Primary School,Voluntary aided school,Open,Church Road,Quarndon,Derby,Derbyshire,DE22 5JA,www.curzon.derbyshire.sch.uk,1332550172.0,Mrs,Amanda,Fletcher,Headteacher,Church of England,Mixed,Primary,,Mid Derbyshire,112981
Fairmeadows Foundation Primary School,Foundation school,Open,Fairfield Crescent,Newhall,Swadlincote,Derbyshire,DE11 0SW,http://www.fairmeadows.net,1283211019.0,Mr,Andrew,Reeves,Headteacher,,Mixed,Primary,,South Derbyshire,112982
Shelton Junior School,Foundation school,Open,"Shelton Junior School, Carlton Avenue",Shelton Lock,Derby,Derbyshire,DE24 9EJ,http://www.sheltonj.derby.sch.uk,1332701212.0,Mr,Jon,Bacon,Headteacher,,Mixed,Primary,,Derby South,112983
Belper School and Sixth Form Centre,Foundation school,Open,John O'Gaunts Way,,Belper,Derbyshire,DE56 0DA,http://www.belperschool.co.uk,1773825281.0,Ms,Matilde,Warden,Headteacher,,Mixed,Secondary,,Mid Derbyshire,112989
Murray Park Community School,Foundation school,Open,Murray Road,Mickleover,Derby,Derbyshire,DE3 9LL,http://www.murraypark.derby.sch.uk,1332515921.0,Mrs,Nicola,Caley,Acting Headteacher,,Mixed,Secondary,,Derby North,112991
Lady Manners School,Foundation school,Open,Shutts Lane,,Bakewell,Derbyshire,DE45 1JA,www.ladymanners.derbyshire.sch.uk,1629812671.0,Mr,Gary,Peat,Headteacher,,Mixed,Secondary,,Derbyshire Dales,112996
Brackenfield Special School,Community special school,Open,Bracken Road,Long Eaton,Nottingham,Derbyshire,NG10 4DA,www.brackenfield.derbyshire.sch.uk,1159733710.0,Mrs,Trish,Turner,Headteacher,Does not apply,Mixed,Not applicable,,Erewash,113031
Swanwick School and Sports College,Community special school,Open,Hayes Lane,Swanwick,Alfreton,Derbyshire,DE55 1AR,www.swanwicksportscollege.co.uk,1773602198.0,Co Headteacher,Chris Greenhough,Danielle England,Headteacher,Does not apply,Mixed,Not applicable,,Amber Valley,113033
Alfreton Park Community Special School,Community special school,Open,Alfreton Park,Wingfield Road,Alfreton,Derbyshire,DE55 7AL,,1773483330.0,Ms,Josie,O' Donnell,Headteacher,Does not apply,Mixed,Not applicable,,Amber Valley,113040
Moira Primary School,Community school,Open,Blackfordby Lane,Moira,Swadlincote,Derbyshire,DE12 6EX,www.moira.leics.sch.uk,1283217450.0,Mrs,Vicky,Santy,Headteacher,Does not apply,Mixed,Primary,,North West Leicestershire,119906
Hemington Primary School,Community school,Open,Main Street,Hemington,Derby,Derbyshire,DE74 2RB,www.hemington.leics.sch.uk,1332810447.0,Mrs,Andrea Reay/,Lucy Timbrell,Headteacher,Does not apply,Mixed,Primary,,North West Leicestershire,119934
St Hardulph's Church of England Primary School,Voluntary controlled school,Open,Main Street,Breedon-on-the-Hill,Derby,Derbyshire,DE73 8AN,www.st-hardulphs.leics.sch.uk,1332862572.0,Mrs,Kelly,Ellis,Headteacher,Church of England,Mixed,Primary,,North West Leicestershire,120119
St Edward's Church of England Primary School,Voluntary controlled school,Open,Dovecote,Castle Donington,Derby,Derbyshire,DE74 2LH,www.stedwards-cd.leics.sch.uk,1332810231.0,Mrs,Rachel,Lacey,Headteacher,Church of England,Mixed,Primary,,North West Leicestershire,120122
Diseworth Church of England Primary School,Voluntary controlled school,Open,Grimesgate,Diseworth,Derby,Derbyshire,DE74 2QD,http://www.diseworthprimary.co.uk,1332810208.0,Mrs,Lynne,Heath,Headteacher,Church of England,Mixed,Primary,,North West Leicestershire,120127
Sir John Moore Church of England Primary School,Voluntary aided school,Open,101 Top Street,Appleby Magna,Swadlincote,Derbyshire,DE12 7AH,www.sirjohnmoore.co.uk,1530270330.0,Mr,Daniel,Wright,Headteacher,Church of England,Mixed,Primary,,Hinckley and Bosworth,120192
St Bartholomew's CofE (C) School,Voluntary controlled school,Open,Buxton Road,Longnor,Buxton,Derbyshire,SK17 0NZ,www.st-bartholomews-longnor.org.uk/,129883233.0,Mrs,L,Brayford,Headteacher,Church of England,Mixed,Primary,,Staffordshire Moorlands,124261
Ilam CofE (VA) Primary School,Voluntary aided school,Open,Ilam,,Ashbourne,Derbyshire,DE6 2AZ,www.ilam.staffs.sch.uk/,1335350316.0,Miss,Emily,Johnson,Headteacher,Church of England,Mixed,Primary,01/01/1900,Staffordshire Moorlands,124337
Codnor Community Primary School Church of England Controlled,Voluntary controlled school,Open,Whitegates,Codnor,Ripley,Derbyshire,DE5 9QD,www.codnor.derbyshire.sch.uk,1773742537.0,Mr,James,Blake,Headteacher,Church of England,Mixed,Primary,01/09/1997,Amber Valley,131156
Holly House Special School,Community special school,Open,Church Street North,Old Whittington,Chesterfield,Derbyshire,S41 9QR,www.hollyhouse.derbyshire.sch.uk,1246450530.0,Mr,Marc,Hughes,Headteacher,Does not apply,Mixed,Not applicable,01/09/1997,Chesterfield,131322
Roe Farm Primary School,Community school,Open,Worcester Crescent,Chaddesden,Derby,Derbyshire,DE21 4HG,www.roefarmprimary.co.uk,1332346310.0,Mr,Helen Weston & Matthew Dodson,Co head teachers,Headteacher,Does not apply,Mixed,Primary,01/09/1997,Derby North,131401
Ashgate Primary School,Community school,Open,Ashbourne Road,,Derby,Derbyshire,DE22 3FS,www.ashgate.derby.sch.uk,1332343928.0,Mr,Peter,Seargent,Headteacher,Does not apply,Mixed,Primary,01/09/1999,Derby North,131685
Parkview Primary School,Community school,Open,Springwood Drive,Oakwood,Derby.,Derbyshire,DE21 2RQ,http://www.parkview-sch.co.uk,1332835439.0,Miss,Marie,Jarvis,Headteacher,Does not apply,Mixed,Primary,01/09/1999,Mid Derbyshire,131799
Brampton Primary School,Community school,Open,School Board Lane,Brampton,Chesterfield,Derbyshire,S40 1DD,www.brampton.derbyshire.sch.uk/,1246232817.0,Mrs,Samantha,Spyve,Headteacher,Does not apply,Mixed,Primary,01/01/2001,Chesterfield,132225
Gorseybrigg Primary School and Nursery,Community school,Open,Balmoral Crescent,Dronfield Woodhouse,Dronfield,Derbyshire,S18 8ZY,www.gorseybrigg.co.uk,1246418508.0,Mrs,Corinne,Thornton,Headteacher,Does not apply,Mixed,Primary,01/09/2002,North East Derbyshire,133516
Chapel-en-le-Frith CofE VC Primary School,Voluntary controlled school,Open,Warmbrook Road,Chapel-en-le-Frith,High Peak,Derbyshire,SK23 0NL,http://www.cps.derbyshire.sch.uk/,1298812000.0,Mrs,Jacquie,Barber,Headteacher,Church of England,Mixed,Primary,01/04/2002,High Peak,133538
St Joseph's Catholic and CofE (VA) Primary School,Voluntary aided school,Open,Calver Crescent,Staveley,Chesterfield,Derbyshire,S43 3LY,www.st-josephsrccofe.co.uk/,1246472798.0,Mrs,Paula,Lowry,Headteacher,Roman Catholic/Church of England,Mixed,Primary,01/09/2006,Chesterfield,134773
Landau Forte College,Academy sponsor led,Open,Fox Street,,Derby,Derbyshire,DE1 2LF,http://www.landau-forte.org.uk/,1332204040.0,Ms,Alison,Brannick,Principal,Does not apply,Mixed,Secondary,01/09/2006,Derby North,135120
Kingsmead School,Community special school,Open,Brighton Road,,Derby,Derbyshire,DE24 8TE,https://kingsmeadschoolderby.co.uk,1332477160.0,Mrs,Elizabeth,Sanger,Headteacher,Does not apply,Mixed,Not applicable,01/09/2007,Derby South,135345
Sharley Park Community Primary School,Community school,Open,"Sharley Park Community Primary School, Pilsley Road",Danesmoor,Chesterfield,Derbyshire,S45 9BN,www.sharleypark.derbyshire.sch.uk,1246864833.0,Ms,Nicola,Stevenson,Headteacher,Does not apply,Mixed,Primary,20/04/2009,North East Derbyshire,135498
The Ecclesbourne School,Academy converter,Open,Wirksworth Road,Duffield,Belper,Derbyshire,DE56 4GS,http://www.ecclesbourne.derbyshire.sch.uk/,1332840645.0,Mr,James,McNamara,Headteacher,,Mixed,Secondary,01/03/2011,Mid Derbyshire,136505
Brookfield Community School,Academy converter,Open,Chatsworth Road,,Chesterfield,Derbyshire,S40 3NS,http://www.brookfieldcs.org.uk,1246568115.0,Mr,Keith,Hirst,Headteacher,Does not apply,Mixed,Secondary,01/04/2011,Chesterfield,136548
West Park School,Academy converter,Open,West Road,Spondon,Derby,Derbyshire,DE21 7BT,http://www.westpark.derby.sch.uk/,1332662337.0,Mr,Scott,McGregor,Headteacher,,Mixed,Secondary,01/04/2011,Mid Derbyshire,136634
Queen Elizabeth's Grammar School,Academy converter,Open,The Green Road,,Ashbourne,Derbyshire,DE6 1EP,http://www.queenelizabeths.derbyshire.sch.uk,1335343685.0,Mr,Scott,Garrity,Head of Academy,Christian,Mixed,Secondary,01/08/2011,Derbyshire Dales,136972
Ormiston Ilkeston Enterprise Academy,Academy sponsor led,Open,King George Avenue,,Ilkeston,Derbyshire,DE7 5HS,http://www.OIEA.co.uk,1159303724.0,Mr,Simon,Leach,Principal,,Mixed,Secondary,01/09/2011,Erewash,137109
Pennine Way Junior Academy,Academy converter,Open,Pennine Way,,Swadlincote,Derbyshire,DE11 9EY,www.pennineway.derbyshire.sch.uk,1283223697.0,Mrs,Caroline Hughes and,Miss Hannah Wallis,Headteacher,,Mixed,Primary,01/10/2011,South Derbyshire,137543
Heanor Gate Spencer Academy,Academy converter,Open,Kirkley Drive,,Heanor,Derbyshire,DE75 7RA,https://heanorgatespencer.org.uk/,1773716396.0,Mr,Matt,Jones,Principal,,Mixed,Secondary,01/11/2011,Amber Valley,137606
Redhill Primary School,Academy converter,Open,The Ridings,Ockbrook,Derby,Derbyshire,DE72 3SF,www.redhill.derbyshire.sch.uk/,1332673537.0,Mrs,Nicola,Millar,Headteacher,,Mixed,Primary,01/03/2012,Mid Derbyshire,137897
Netherthorpe School,Academy converter,Open,Ralph Road,Staveley,Chesterfield,Derbyshire,S43 3PU,http://www.netherthorpe.derbyshire.sch.uk/,1246472220.0,Mrs,Helen,McVicar,Headteacher,,Mixed,Secondary,01/03/2012,North East Derbyshire,137902
Saint John Houghton Catholic Voluntary Academy,Academy converter,Open,Abbot Road,Kirk Hallam,Ilkeston,Derbyshire,DE7 4HX,https://www.stjohnhoughtonilkeston.srscmat.co.uk,1159322896.0,Mr,Steve,Brogan,Headteacher,Roman Catholic,Mixed,Secondary,01/03/2012,Erewash,137908
Allestree Woodlands School,Academy converter,Open,Blenheim Drive,Allestree,Derby,Derbyshire,DE22 2LW,http://woodlands.derby.sch.uk/,1332551921.0,Mrs,Gemma,Penny,Headteacher,,Mixed,Secondary,01/03/2012,Mid Derbyshire,137911
Derby Pride Academy,Free schools alternative provision,Open,20 Orient Way,Pride Park,Derby,Derbyshire,DE24 8BY,https://dpaesteem.co.uk,1332349616.0,Mr,Mark,Hatton,Principal,,Mixed,Not applicable,03/09/2012,Derby South,138277
Wyndham Spencer Academy,Academy sponsor led,Open,Wyndham Street,Alvaston,Derby,Derbyshire,DE24 0EP,www.wyndhamspencer.org.uk,1332571153.0,Mrs,Laurie,Baczynski,Executive Principal,,Mixed,Primary,01/09/2012,Derby South,138443
"St Mary's Catholic High School, A Catholic Voluntary Academy",Academy converter,Open,Newbold Road,Upper Newbold,Chesterfield,Derbyshire,S41 8AG,http://www.st-maryshigh.derbyshire.sch.uk,1246201191.0,Mrs,Maria,Dengate,Headteacher,Roman Catholic,Mixed,Secondary,01/08/2012,Chesterfield,138470
St John Fisher Catholic Voluntary Academy,Academy sponsor led,Open,Alvaston Street,Alvaston,Derby,Derbyshire,DE24 0PA,www.stjohnfisherderby.srscmat.co.uk/,1332572154.0,Mr,Graham,Lobb,,Roman Catholic,Mixed,Primary,01/09/2012,Derby South,138514
"Saint Benedict, A Catholic Voluntary Academy",Academy converter,Open,Duffield Road,Darley Abbey,Derby,Derbyshire,DE22 1JD,https://www.stbenedictderby.srscmat.co.uk/,1332557032.0,Mrs,Hazel,Boyce,Headteacher,Roman Catholic,Mixed,Secondary,01/09/2012,Derby North,138622
St George's Catholic Voluntary Academy,Academy converter,Open,Uplands Avenue,Littleover,Derby,Derbyshire,DE23 1GG,https://www.stgeorgesderby.srscmat.co.uk/,1332766815.0,Mrs,Rachael,Snowdon-Poole,Headteacher,Roman Catholic,Mixed,Primary,01/09/2012,Derby South,138666
Zaytouna Primary School,Free schools,Open,500 London Road,,Derby,Derbyshire,DE24 8WH,http://zaytounaprimary.co.uk,1332383379.0,Mr,Aaron,Bird,Headteacher,Muslim,Mixed,Primary,01/09/2012,Derby South,138776
Landau Forte Academy Moorhead,Academy sponsor led,Open,Brackens Lane,Alvaston,Derby,Derbyshire,DE24 0AN,www.lfadm.org.uk/,1332571162.0,Mrs,Ruth,McNeil,Headteacher,Does not apply,Mixed,Primary,01/09/2012,Derby South,138790
Castle Donington College,Academy converter,Open,Mount Pleasant,Castle Donington,Derby,Derbyshire,DE74 2LN,http://www.cdcollege.uk,1332810528.0,Mrs,Victoria,Beeby,Principal,Does not apply,Mixed,Secondary,01/10/2012,North West Leicestershire,138820
The Bolsover School,Academy converter,Open,Mooracre Lane,Bolsover,Chesterfield,Derbyshire,S44 6XA,http://www.thebolsoverschool.org,1246822105.0,Mr,Matthew,Hall,Headteacher,Does not apply,Mixed,Secondary,01/10/2012,Bolsover,138836
Measham Church of England Primary School,Academy converter,Open,Bosworth Road,Measham,Swadlincote,Derbyshire,DE12 7LG,www.meashamprimary.org,1530271019.0,Miss,Hannah,Carter,Headteacher,Church of England,Mixed,Primary,01/12/2012,North West Leicestershire,139097
Bishop Lonsdale Church of England Primary School and Nursery,Academy sponsor led,Open,St Albans Road,,Derby,Derbyshire,DE22 3HH,www.bishoplonsdale.derby.sch.uk/,1332344795.0,Mr,M,Hetherington,,Church of England,Mixed,Primary,01/06/2014,Derby North,140842
Newbold CofE Primary School,Academy sponsor led,Open,Cranborne Road,Newbold,Chesterfield,Derbyshire,S41 8PF,www.newboldchurchschool.co.uk/,1246232370.0,Mrs,Kerry,Marsh,Headteacher,Church of England,Mixed,Primary,01/07/2014,Chesterfield,140843
The Ripley Academy,Academy converter,Open,Peasehill,,Ripley,Derbyshire,DE5 3JQ,http://ripleyacademy.org,1773746334.0,Mrs,Helen,Frost-Briggs,Principal,,Mixed,Secondary,01/09/2014,Amber Valley,141259
Allenton Primary School,Academy sponsor led,Open,Brookhouse Street,Allenton,Derby,Derbyshire,DE24 9BB,http://www.allentonprimaryschool.co.uk/,1332701144.0,Mrs,Jacqui,Trowsdale,,Does not apply,Mixed,Primary,01/01/2015,Derby South,141324
Outwood Academy Newbold,Academy sponsor led,Open,Highfield Lane,Newbold,Chesterfield,Derbyshire,S41 8BA,http://www.newbold.outwood.com,1246230550.0,Mr,Rob,Southern,,Does not apply,Mixed,Secondary,01/01/2015,Chesterfield,141377
Sawley Infant and Nursery School,Academy converter,Open,Wilmot Street,Sawley,Nottingham,Derbyshire,NG10 3DQ,www.sawleyinfantschool.co.uk/,1159732652.0,Mrs,Marie,Harral,Headteacher,Does not apply,Mixed,Primary,01/11/2014,Erewash,141542
Shardlow Primary School,Academy converter,Open,Shardlow Primary School London Road,Shardlow,Derby,Derbyshire,DE72 2GR,http://www.shardlowprimary.co.uk/,1332792215.0,Mrs,Kylie,Magner,Headteacher,Does not apply,Mixed,Primary,01/11/2014,South Derbyshire,141544
St Giles Church of England Primary School,Academy sponsor led,Open,Starkholmes Road,,Matlock,Derbyshire,DE4 3DD,www.stgilesceprimarymatlock.co.uk,162956813.0,Mr,Ben,O'Connell,,Church of England,Mixed,Primary,01/09/2015,Derbyshire Dales,141674
Turnditch Church of England Primary School,Academy converter,Open,Ashbourne Road,Turnditch,Belper,Derbyshire,DE56 2LH,http://www.turnditchprimary.org.uk,1773550304.0,Mr,David,Brown,Headteacher,Church of England,Mixed,Primary,01/03/2015,Mid Derbyshire,141846
William Gilbert Endowed Church of England Primary School,Academy converter,Open,Vicarage Lane,Duffield,Belper,Derbyshire,DE56 4EB,www.williamgilbertend.derbyshire.sch.uk/,1332840395.0,Mrs,Helen,Britten,Headteacher,Church of England,Mixed,Primary,01/03/2015,Mid Derbyshire,141850
Firs Primary School,Academy sponsor led,Open,Raven Street,,Derby,Derbyshire,DE22 3WA,www.firsprimary.derby.sch.uk,1332346230.0,Mrs,Paula,Martin,,Does not apply,Mixed,Primary,01/01/2018,Derby North,142041
St Philip Howard Catholic Voluntary Academy,Academy sponsor led,Open,Sunlaws Street,,Glossop,Derbyshire,SK13 8DR,https://www.stphiliphowardglossop.srscmat.co.uk/,1457853611.0,Mr,Michael,Kays,,Roman Catholic,Mixed,Secondary,01/09/2015,High Peak,142042
Inkersall Spencer Academy,Academy sponsor led,Open,Inkersall Green Road,Inkersall,Chesterfield,Derbyshire,S43 3SE,www.inkersallspencer.org.uk,1246472370.0,Mrs,Sarah,Allison,,Does not apply,Mixed,Primary,01/09/2015,Chesterfield,142043
Manifold Church of England Primary School,Academy converter,Open,Off Leek Road,Warslow,Buxton,Derbyshire,SK17 0JP,www.manifold.staffs.sch.uk,1298384293.0,,Kelly,Stanesby,Headteacher,Church of England,Mixed,Primary,01/09/2015,Staffordshire Moorlands,142275
David Nieper Academy,Academy sponsor led,Open,Grange Street,,Alfreton,Derbyshire,DE55 7JA,http://davidnieper.academy/,1773832331.0,Mr,Richard,White,Head Teacher,Does not apply,Mixed,Secondary,01/09/2016,Amber Valley,142405
John Flamsteed Community School,Academy converter,Open,Derby Road,Denby,Ripley,Derbyshire,DE5 8NP,http://www.jfcs.org.uk/,1332880260.0,Mrs,Helen,Frost-Briggs,Headteacher,Does not apply,Mixed,Secondary,01/04/2016,Amber Valley,142710
Swanwick Hall School,Academy converter,Open,Derby Road,Swanwick,Alfreton,Derbyshire,DE55 1AE,https://www.swanwickhall.ttct.co.uk/,1773602106.0,Mrs,Emma,Howard,Headteacher,Does not apply,Mixed,Secondary,01/04/2016,Amber Valley,142741
Walter Evans Church of England Aided Primary School,Academy converter,Open,Darley Abbey Drive,Darley Abbey,Derby,Derbyshire,DE22 1EF,http://www.walterevans.derby.sch.uk,1332557139.0,Mr,David,Brown,Headteacher,Church of England,Mixed,Primary,01/04/2016,Derby North,142752
Somercotes Infant and Nursery School,Academy sponsor led,Open,Nottingham Road,Somercotes,Alfreton,Derbyshire,DE55 4LY,www.learnerstrust.org/sis,1773608678.0,Mr,Ben,Rowland,,Does not apply,Mixed,Primary,01/09/2017,Amber Valley,142812
St Joseph's Catholic Voluntary Academy,Academy sponsor led,Open,Chesterfield Road,,Matlock,Derbyshire,DE4 3FT,stjosephsmatlock.srscmat.co.uk,1629583616.0,Mrs,Stacey,Carr,,Roman Catholic,Mixed,Primary,01/11/2016,Derbyshire Dales,142827
Darley Churchtown Church of England Primary School,Academy converter,Open,Church Road,Darley Dale,Matlock,Derbyshire,DE4 2GL,www.darleychurchtownschool.co.uk,1629732236.0,Mr,Ben,O'Connell,Headteacher,Church of England,Mixed,Primary,01/05/2017,Derbyshire Dales,142839
Christ Church CofE Primary School,Academy converter,Open,Tapton View Road,Stonegravels,Chesterfield,Derbyshire,S41 7JU,https://www.christchurchcofe.co.uk/,1246273569.0,Mrs,Susan,Davies-Beckett,Headteacher,Church of England,Mixed,Primary,01/09/2016,Chesterfield,143180
Holbrook Church of England Primary School,Academy converter,Open,Moorside Lane,Holbrook,Belper,Derbyshire,DE56 0TW,www.holbrookceprimary.co.uk/,1332880277.0,Mrs,Ingrid,Taylor,Headteacher,Church of England,Mixed,Primary,01/10/2016,Amber Valley,143450
St Edward's Catholic Academy,Academy sponsor led,Open,Newhall Road,,Swadlincote,Derbyshire,DE11 0BD,www.stedwardsswadlincote.srscmat.co.uk,1283216721.0,Mrs,Kay,Methven,,Roman Catholic,Mixed,Primary,01/10/2016,South Derbyshire,143513
Mary Swanwick Primary School,Academy converter,Open,Church Street North,Old Whittington,Chesterfield,Derbyshire,S41 9QW,www.learnerstrust.org,1246450597.0,Mrs,Katie,Parr,Executive Headteacher,Does not apply,Mixed,Primary,01/06/2017,Chesterfield,143578
Brimington Manor Infant and Nursery School,Academy converter,Open,Manor Road,Brimington Common,Chesterfield,Derbyshire,S43 1NT,https://www.learnerstrust.org/brimington-manor,1246234078.0,Mrs,Katie,Dennis,Headteacher,Does not apply,Mixed,Primary,01/12/2016,Chesterfield,143579
Brimington Junior School,Academy converter,Open,Springvale Road,Brimington,Chesterfield,Derbyshire,S43 1HF,https://www.learnerstrust.org/bjs,1246232505.0,Mr,Nick,Newberry,Executive Head,Does not apply,Mixed,Primary,01/12/2016,Chesterfield,143580
Albert Village Primary School,Academy converter,Open,Occupation Road,Albert Village,Swadlincote,Derbyshire,DE11 8HA,www.albertvillage.leics.sch.uk,1283217880.0,Mrs,Cheryl,Lott,Headteacher,Does not apply,Mixed,Primary,01/01/2017,North West Leicestershire,143608
Oakthorpe Primary School,Academy converter,Open,School Street,Oakthorpe,Swadlincote,Derbyshire,DE12 7RE,www.oakthorpeprimary.co.uk,1530270383.0,Mrs,Rachel,Culpan,Headteacher,Does not apply,Mixed,Primary,01/01/2017,Hinckley and Bosworth,143611
Derby Cathedral School,Free schools,Open,Great Northern Road,,Derby,Derbyshire,DE1 1LR,www.derbycathedralschool.org.uk,1332325710.0,Mrs,Jenny,Brown,,Church of England,Mixed,Secondary,03/09/2018,Derby North,143734
Noel-Baker Academy,Academy sponsor led,Open,Bracknell Drive,Alvaston,Derby,Derbyshire,DE24 0BR,www.noelbakeracademy.co.uk,1332572026.0,Mrs,Kate,Richardson,Headteacher,Does not apply,Mixed,Secondary,01/02/2017,Derby South,143853
Hardwick Primary School,Academy converter,Open,Dover Street,,Derby,Derbyshire,DE23 6QP,www.hardwickprimaryschoolderby.co.uk/,1332272249.0,Mr,Jonathan,Gallimore,Executive Headteacher,Does not apply,Mixed,Primary,01/01/2018,Derby South,143875
Lees Brook Academy,Academy converter,Open,Morley Road,Chaddesden,Derby,Derbyshire,DE21 4QX,http://www.leesbrook.co.uk,1332671723.0,Mrs,Clare,Watson,,,Mixed,Secondary,01/01/2017,Derby North,143934
Springfield Junior School,Academy sponsor led,Open,Springfield Road,,Swadlincote,Derbyshire,DE11 0BU,www.springfield.derbyshire.sch.uk,1283217855.0,Mrs,Gill,Cormack,,Does not apply,Mixed,Primary,01/06/2017,South Derbyshire,143953
Castle View Primary School,Academy converter,Open,School Road,,Matlock,Derbyshire,DE4 3DS,www.castleviewmatlock.com,1629582699.0,Miss,Amie,Wilton,Headteacher,Does not apply,Mixed,Primary,01/02/2018,Derbyshire Dales,143968
